w_geocode,h_geocode,count
39049005610,39049001500,3
39045033000,39049009312,5
39049008120,39049007199,1
39049006395,39041011540,3
39049980000,39049007424,51
39049006000,39049006924,1
39049001110,39049008241,3
39049002600,39049008380,3
39049006500,39049006924,2
39049008821,39049009312,2
39049006810,39041011540,1
39049005100,39049008900,1
39049010100,39049005500,55
39049009325,39041011540,2
39049000320,39049007112,2
39049008730,39049000820,6
39049010601,39041011760,1
39049006430,39049000310,7
39049008720,39049006393,1
39041011561,39049004700,3
39049008730,39049000110,4
39049007120,39049008821,3
39049008812,39049006351,3
39049005700,39049003600,5
39049001121,39049002710,34
39049008730,39049002780,10
39049006600,39049006100,1
39049006945,39049007113,19
39049008132,39049007427,1
39049005810,39049005900,3
39049007120,39049008360,6
39049006722,39049000330,13
39041012400,39049008330,5
39049006386,39049006321,17
39049010700,39049007427,2
39049007534,39049007113,1
39049006931,39049000220,6
39049008210,39049007722,17
39049001400,39049008900,2
39049006353,39049007424,7
39049000820,39049002710,1
39049007047,39041011520,8
39049007424,39049008720,1
39049001700,39049008400,6
39049007830,39049008900,3
39049003600,39049006384,2
39049010000,39049009590,1
39049010700,39049007114,8
39049002520,39049006100,2
39049000600,39049010000,4
39049008360,39049006923,5
39049005700,39049009495,6
39049007830,39049007512,5
39097040400,39049000500,4
39049007830,39049010100,1
39049006810,39049009373,3
39049008822,39049006351,4
39049002600,39049004500,5
39049007048,39049006821,13
39049006921,39049008813,2
39049000920,39049002770,1
39049007820,39049007722,7
39049008330,39049009230,2
39097040500,39049002300,2
39049007820,39049000210,6
39049007424,39049008132,2
39049004610,39097041100,1
39049000120,39049009000,6
39049006384,39049006810,3
39049007710,39049008400,2
39041011520,39049007205,25
39049006933,39049002730,2
39049009520,39049006933,2
39049009325,39049007922,2
39049008350,39049005820,1
39049005200,39049010100,4
39049001700,39049000310,7
39049007112,39049000310,1
39049006100,39049006943,1
39049002760,39049008822,1
39049005700,39049007811,6
39049006931,39049006323,8
39049006000,39049008110,1
39049009323,39049009334,4
39049004620,39049000220,2
39049008822,39049007041,3
39049007520,39159050601,2
39049006351,39049001810,6
39049008210,39049008330,18
39049007044,39049003700,1
39049009520,39049008821,18
39049001810,39049007115,2
39049001121,39049000110,218
39049005700,39097041100,1
39049006321,39049007531,2
39049006392,39049006353,3
39049001200,39049001600,2
39049005300,39049009495,26
39049007114,39049009373,45
39049009325,39049000500,4
39049006351,39049006943,10
39049004200,39049007199,3
39049009520,39049006810,1
39049006944,39049006386,16
39049000120,39049006950,8
39049008210,39049007047,3
39049008720,39129021401,8
39049000820,39049007043,1
39049004610,39049006822,1
39049007531,39049005900,2
39049001902,39049008380,4
39049002760,39049009311,3
39049009373,39049007044,2
39049009752,39049007114,2
39049007812,39049008311,30
39049009373,39049006100,2
39049004820,39049006921,1
39049006000,39049007534,2
39049008811,39049002760,1
39049009250,39049006351,2
39049008120,39041011561,5
39049008720,39049007205,1
39049007730,39049007820,1
39049000410,39049001902,2
39049009520,39049007043,6
39049000220,39049009312,5
39049008120,39049008813,4
39049006392,39049003200,1
39049007531,39049008120,2
39049007427,39049006392,8
39049009752,39049000810,5
39049008380,39049005820,3
39049000820,39049006932,3
39049000310,39049008132,1
39049008900,39049008811,1
39049008360,39049000720,1
39049006372,39049006944,8
39049009373,39049008330,2
39049001121,39049007820,214
39049008340,39049007520,3
39049009373,39049005410,1
39049006950,39049006387,1
39049006430,39041011760,3
39049009340,39049008500,3
39041011421,39049006387,34
39049006722,39049008311,16
39049006722,39049008330,5
39049006395,39049007532,2
39049006330,39041011423,7
39049005200,39049002730,7
39049009361,39049006921,5
39049007550,39049006310,29
39049007941,39049009372,9
39049002300,39049007812,7
39049007820,39049000420,8
39049009000,39049008340,4
39049010601,39041011540,1
39049980000,39049006330,16
39049000320,39049000210,2
39049004200,39097040102,1
39049006395,39049008500,1
39049002510,39049010000,11
39049001200,39049006395,1
39049007534,39049007710,2
39049007115,39049007740,1
39049007941,39049006396,16
39049008110,39049000500,7
39049004500,39049007205,2
39049980000,39049006500,10
39049006351,39049008813,3
39049006386,39049008500,30
39049005410,39097040500,3
39049006600,39049004500,4
39049007730,39049009390,8
39049008132,39041011520,1
39049007931,39049008242,24
39049003200,39049009361,5
39049010300,39049001902,3
39049009000,39049002520,4
39049009340,39049007115,7
39049005810,39049009361,5
39049000310,39049006943,4
39049980000,39049010602,20
39049008110,39049002800,2
39049001820,39049009590,1
39049001700,39049007830,3
39049000910,39049009410,1
39049009334,39049009321,1
39049007199,39049006372,8
39049001122,39049007941,4
39049006943,39049006410,1
39049001500,39049007427,4
39049003700,39049007424,4
39049007114,39049005100,4
39049001110,39049001121,2
39049006945,39049007114,16
39049005700,39049005300,14
39049001820,39049007511,2
39049009495,39049006353,15
39049009590,39049000710,8
39049008330,39049007427,1
39045033000,39049010601,3
39049009420,39049008311,2
39049006931,39049009326,3
39049009381,39049002730,1
39049008380,39049010700,1
39049009337,39049007710,1
39049009340,39049008241,3
39049007205,39049006923,2
39049009326,39049006924,1
39049009381,39049006394,1
39049002760,39049006921,1
39049008322,39049005300,1
39041011421,39049000110,2
39049008811,39049007120,1
39049006722,39049003200,5
39049000310,39049008242,8
39049007941,39049000820,2
39049005810,39049007394,9
39049010601,39049001700,1
39049001400,39049002770,1
39049009000,39049009332,5
39049006921,39049007041,5
39049002730,39049007512,2
39049007721,39049006924,9
39049009000,39049006323,4
39049007830,39049002520,4
39049005100,39049006353,2
39049009325,39049009520,7
39049006386,39049006352,22
39049009334,39049009361,2
39049006923,39049000310,17
39049004900,39049007120,4
39049010000,39049005200,2
39049007044,39045033000,1
39049006722,39049004820,5
39049004200,39049007830,5
39049008500,39049009250,6
39049000310,39049008813,1
39049002730,39049008822,1
39049000820,39049008720,1
39049006722,39049002710,3
39049004620,39049006933,2
39049007710,39049008241,2
39049006921,39049008330,3
39049009590,39049001400,10
39049006321,39049001122,2
39049006810,39049000420,3
39049002000,39049006391,3
39041011423,39049006722,3
39049007427,39049002760,15
39049006387,39049008400,1
39049009752,39049007531,1
39049000110,39049006353,1
39049008825,39159050601,2
39049008110,39049005200,4
39041012400,39049005410,16
39049006921,39049006321,1
39049005620,39049008311,1
39049006353,39049001110,6
39049002300,39049010000,10
39041011421,39049007941,2
39049001110,39049005410,1
39049006600,39049000120,3
39049000600,39049000820,1
39049007427,39049006923,17
39049001200,39041011421,7
39049006931,39049007199,21
39049009590,39049005420,9
39049006931,39049001500,4
39049007112,39049009340,6
39049006353,39049006600,4
39129021401,39049008164,1
39049007112,39049002520,2
39049007120,39049009220,2
39049008500,39049008242,44
39049006944,39049010602,4
39049008330,39049005900,1
39049004620,39049005620,1
39049007931,39049001901,3
39049008132,39049010000,1
39049007820,39049008321,4
39049006931,39049004820,3
39049006500,39049000110,1
39049006924,39049008825,1
39159050601,39049002900,1
39049005700,39049007520,5
39049004610,39129021401,1
39049007112,39049004500,5
39049001121,39049007047,76
39049009900,39049001810,11
39049006921,39049000920,3
39049009373,39049007721,1
39049005810,39049006931,3
39045032701,39049006500,1
39049000110,39049008360,1
39049007922,39049006810,7
39049009337,39049003800,1
39049007112,39049007044,2
39049006933,39049005300,1
39049007811,39049008110,4
39049009350,39049006396,2
39049006386,39049008164,17
39049009590,39049003700,17
39049001000,39049000600,2
39049006387,39049000820,1
39049006310,39049000710,1
39049003700,39049006945,1
39049003200,39049006950,1
39049008164,39049009325,2
39049006396,39049008241,3
39049005420,39049005420,4
39049007941,39049002300,2
39049002600,39049007205,10
39041011760,39049007531,1
39049007931,39049006386,5
39049006410,39049008710,1
39049009230,39049003800,1
39049001600,39049004610,4
39049008380,39049002730,4
39049009322,39049009340,1
39049006722,39041012400,51
39049009312,39049009312,2
39049001110,39049008110,2
39049005610,39049008825,3
39049009337,39049010100,1
39049980000,39049007550,34
39049007812,39049007043,24
39049009337,39049006387,1
39049001122,39049007740,5
39049007922,39049008163,22
39049008813,39049006353,1
39049002800,39049005820,1
39049009340,39041011423,3
39049001902,39049010602,17
39041011540,39049002520,1
39049009390,39049007811,3
39049007812,39049010602,53
39049002730,39097040500,1
39049006722,39049005810,9
39049006330,39049006931,5
39049003800,39049001200,2
39049002760,39049008312,2
39049009350,39049008811,2
39049003600,39049001121,1
39049006372,39049009340,3
39049006386,39049003600,5
39049009325,39049006395,3
39049008811,39049008120,2
39049009900,39049006323,6
39049006396,39049006923,12
39049002800,39049009350,2
39049008900,39049006386,1
39049005820,39049007394,1
39049007721,39049009337,9
39049002600,39049007550,14
39049003700,39049008825,3
39049000420,39049006430,5
39049006430,39049009752,15
39049007199,39049006944,2
39049001200,39049001901,2
39049001121,39049008360,69
39049009000,39049008720,2
39049002600,39049002770,5
39049010601,39049006932,6
39049000310,39049007047,2
39049009381,39049008730,2
39049002520,39049000810,7
39049004500,39049007424,2
39049009250,39049002780,1
39049000420,39049002520,1
39049001902,39049005610,2
39049005700,39049007424,8
39049007427,39049008380,13
39049006931,39049008821,3
39049001700,39041011421,1
39049007811,39049008230,1
39041011421,39049008360,4
39049008330,39049007120,1
39049008241,39049006944,6
39049002760,39049000910,1
39049006722,39049009312,9
39049001121,39049006384,220
39049001122,39049005610,5
39049009495,39049006822,12
39049000330,39049006384,2
39049009350,39049008350,1
39049007710,39049006945,14
39049006353,39049000410,5
39049007113,39049008132,10
39049009590,39049008164,17
39049007427,39049000110,20
39049007722,39049007721,11
39049001110,39049007722,1
39049009590,39049008242,7
39049009311,39049008242,2
39049006387,39049008242,2
39049006944,39049000810,4
39049006924,39049000210,3
39049007922,39049006500,10
39049007041,39049007722,6
39049007427,39049005610,4
39049006722,39049005820,11
39049009373,39049004500,1
39049001700,39049007424,4
39049008500,39049010700,12
39049006000,39049000110,2
39049008821,39049007722,3
39049007922,39049006000,10
39049008350,39049000720,2
39049007044,39049004700,1
39049005500,39045033000,1
39049009495,39049009337,64
39049009340,39049000810,6
39049008812,39049003700,5
39049002300,39049006353,8
39049006330,39049007114,4
39049006372,39049005100,1
39049001810,39049008164,2
39049000330,39049009381,1
39049009350,39049008210,1
39049004500,39049009220,2
39049000720,39049002000,11
39049006921,39049000600,4
39049004200,39049008322,8
39049010300,39049007114,4
39049006933,39049008822,4
39049009332,39049009230,1
39049006924,39049003200,1
39049007550,39049002300,7
39049007427,39049010000,16
39049000420,39049000820,6
39049009495,39049009373,86
39049005610,39049006821,1
39049002000,39049001500,1
39049007048,39049009332,5
39049003800,39049006430,4
39049005300,39049007114,22
39049000810,39049007721,3
39049000420,39049002710,3
39049004500,39049009410,3
39049008120,39049009520,2
39049003600,39049007114,2
39049002300,39041011421,4
39041011520,39049010100,1
39049000500,39049001500,2
39049007830,39049001500,3
39049008241,39049009000,3
39097040400,39049007511,1
39049009332,39049006822,1
39049005700,39045032701,8
39049008120,39049005900,5
39049007041,39049007820,5
39049006100,39049006923,5
39049009495,39049002770,10
39049008210,39049004810,41
39049006933,39049001500,2
39049004620,39049003800,3
39049000600,39049006393,1
39049005100,39049001820,1
39041011421,39049007721,3
39049007427,39049007730,8
39049002600,39049008360,2
39049002600,39049006600,5
39049006932,39049007722,5
39049007710,39049006387,2
39049006321,39049001000,3
39049000120,39049008710,5
39049001901,39049001000,22
39049006945,39049001122,2
39041012400,39049007721,52
39049000210,39049006100,1
39049001000,39049006330,1
39049007043,39049003800,5
39049001400,39049009372,6
39049008400,39097040400,6
39049007205,39049002520,11
39049007115,39049008812,1
39049007531,39049009250,1
39049004500,39129021401,4
39049001400,39049007811,1
39049007811,39049007047,2
39049007427,39049009381,20
39049006396,39049009323,2
39049008322,39049000500,1
39049010300,39045032701,6
39049007550,39049009337,11
39049004500,39049007394,3
39049008241,39049006395,7
39049001121,39049008311,26
39049009590,39049009420,62
39049002510,39049009000,2
